date,Seria 1,Seria 2,Seria 3
5349,6348,133725,53530
5350,6349,133750,53540
5351,6350,133775,53550
5352,6351,133800,53560
5353,6352,133825,53570
5354,6353,133850,53580
5355,6354,133875,53590
5356,6355,133900,53600
5357,6356,133925,53610
5358,6357,133950,53620
5359,6358,133975,53630
5360,6359,134000,53640
5361,6360,134025,53650
5362,6361,134050,53660
5363,6362,134075,53670
5364,6363,134100,53680
5365,6364,134125,53690
5366,6365,134150,53700
5367,6366,134175,53710
5368,6367,134200,53720
5369,6368,134225,53730
5370,6369,134250,53740
5371,6370,134275,53750
5372,6371,134300,53760
5373,6372,134325,53770
5374,6373,134350,53780
5375,6374,134375,53790
5376,6375,134400,53800
5377,6376,134425,53810
5378,6377,134450,53820
5379,6378,134475,53830
5380,6379,134500,53840
5381,6380,134525,53850
5382,6381,134550,53860
5383,6382,134575,53870
5384,6383,134600,53880
5385,6384,134625,53890
5386,6385,134650,53900
5387,6386,134675,53910
5388,6387,134700,53920
5389,6388,134725,53930
5390,6389,134750,53940
5391,6390,134775,53950
5392,6391,134800,53960
5393,6392,134825,53970
5394,6393,134850,53980
5395,6394,134875,53990
5396,6395,134900,54000
5397,6396,134925,54010
5398,6397,134950,54020
5399,6398,134975,54030
5400,6399,135000,54040
5401,6400,135025,54050
5402,6401,135050,54060
5403,6402,135075,54070
5404,6403,135100,54080
5405,6404,135125,54090
5406,6405,135150,54100
5407,6406,135175,54110
5408,6407,135200,54120
5409,6408,135225,54130
5410,6409,135250,54140
5411,6410,135275,54150
5412,6411,135300,54160
5413,6412,135325,54170
5414,6413,135350,54180
5415,6414,135375,54190
5416,6415,135400,54200
5417,6416,135425,54210
5418,6417,135450,54220
5419,6418,135475,54230
5420,6419,135500,54240
5421,6420,135525,54250
5422,6421,135550,54260
5423,6422,135575,54270
5424,6423,135600,54280
5425,6424,135625,54290
5426,6425,135650,54300
5427,6426,135675,54310
5428,6427,135700,54320
5429,6428,135725,54330
5430,6429,135750,54340
5431,6430,135775,54350
5432,6431,135800,54360
5433,6432,135825,54370
5434,6433,135850,54380
5435,6434,135875,54390
5436,6435,135900,54400
5437,6436,135925,54410
5438,6437,135950,54420
5439,6438,135975,54430
5440,6439,136000,54440
5441,6440,136025,54450
5442,6441,136050,54460
5443,6442,136075,54470
5444,6443,136100,54480
5445,6444,136125,54490
5446,6445,136150,54500
5447,6446,136175,54510
5448,6447,136200,54520
5449,6448,136225,54530
5450,6449,136250,54540
5451,6450,136275,54550
5452,6451,136300,54560
5453,6452,136325,54570
5454,6453,136350,54580
5455,6454,136375,54590
5456,6455,136400,54600
5457,6456,136425,54610
5458,6457,136450,54620
5459,6458,136475,54630
5460,6459,136500,54640
5461,6460,136525,54650
5462,6461,136550,54660
5463,6462,136575,54670
5464,6463,136600,54680
5465,6464,136625,54690
5466,6465,136650,54700
5467,6466,136675,54710
5468,6467,136700,54720
5469,6468,136725,54730
5470,6469,136750,54740
5471,6470,136775,54750
5472,6471,136800,54760
5473,6472,136825,54770
5474,6473,136850,54780
5475,6474,136875,54790
5476,6475,136900,54800
5477,6476,136925,54810
5478,6477,136950,54820
5479,6478,136975,54830
5480,6479,137000,54840
5481,6480,137025,54850
5482,6481,137050,54860
5483,6482,137075,54870
5484,6483,137100,54880
5485,6484,137125,54890
5486,6485,137150,54900
5487,6486,137175,54910
5488,6487,137200,54920
5489,6488,137225,54930
5490,6489,137250,54940
5491,6490,137275,54950
5492,6491,137300,54960
5493,6492,137325,54970
5494,6493,137350,54980
5495,6494,137375,54990
5496,6495,137400,55000
5497,6496,137425,55010
5498,6497,137450,55020
5499,6498,137475,55030
5500,6499,137500,55040
5501,6500,137525,55050
5502,6501,137550,55060
5503,6502,137575,55070
5504,6503,137600,55080
5505,6504,137625,55090
5506,6505,137650,55100
5507,6506,137675,55110
5508,6507,137700,55120
5509,6508,137725,55130
5510,6509,137750,55140
5511,6510,137775,55150
5512,6511,137800,55160
5513,6512,137825,55170
5514,6513,137850,55180
5515,6514,137875,55190
5516,6515,137900,55200
5517,6516,137925,55210
5518,6517,137950,55220
5519,6518,137975,55230
5520,6519,138000,55240
5521,6520,138025,55250
5522,6521,138050,55260
5523,6522,138075,55270
5524,6523,138100,55280
5525,6524,138125,55290
5526,6525,138150,55300
5527,6526,138175,55310
5528,6527,138200,55320
5529,6528,138225,55330
5530,6529,138250,55340
5531,6530,138275,55350
5532,6531,138300,55360
5533,6532,138325,55370
5534,6533,138350,55380
5535,6534,138375,55390
5536,6535,138400,55400
5537,6536,138425,55410
5538,6537,138450,55420
5539,6538,138475,55430
5540,6539,138500,55440
5541,6540,138525,55450
5542,6541,138550,55460
5543,6542,138575,55470
5544,6543,138600,55480
5545,6544,138625,55490
5546,6545,138650,55500
5547,6546,138675,55510
5548,6547,138700,55520
5549,6548,138725,55530
5550,6549,138750,55540
5551,6550,138775,55550
5552,6551,138800,55560
5553,6552,138825,55570
5554,6553,138850,55580
5555,6554,138875,55590
5556,6555,138900,55600
5557,6556,138925,55610
5558,6557,138950,55620
5559,6558,138975,55630
5560,6559,139000,55640
5561,6560,139025,55650
5562,6561,139050,55660
5563,6562,139075,55670
5564,6563,139100,55680
5565,6564,139125,55690
5566,6565,139150,55700
5567,6566,139175,55710
5568,6567,139200,55720
5569,6568,139225,55730
5570,6569,139250,55740
5571,6570,139275,55750
5572,6571,139300,55760
5573,6572,139325,55770
5574,6573,139350,55780
5575,6574,139375,55790
5576,6575,139400,55800
5577,6576,139425,55810
5578,6577,139450,55820
5579,6578,139475,55830
5580,6579,139500,55840
5581,6580,139525,55850
5582,6581,139550,55860
5583,6582,139575,55870
5584,6583,139600,55880
5585,6584,139625,55890
5586,6585,139650,55900
5587,6586,139675,55910
5588,6587,139700,55920
5589,6588,139725,55930
5590,6589,139750,55940
5591,6590,139775,55950
5592,6591,139800,55960
5593,6592,139825,55970
5594,6593,139850,55980
5595,6594,139875,55990
5596,6595,139900,56000
5597,6596,139925,56010
5598,6597,139950,56020
5599,6598,139975,56030
5600,6599,140000,56040
5601,6600,140025,56050
5602,6601,140050,56060
5603,6602,140075,56070
5604,6603,140100,56080
5605,6604,140125,56090
5606,6605,140150,56100
5607,6606,140175,56110
5608,6607,140200,56120
5609,6608,140225,56130
5610,6609,140250,56140
5611,6610,140275,56150
5612,6611,140300,56160
5613,6612,140325,56170
5614,6613,140350,56180
5615,6614,140375,56190
5616,6615,140400,56200
5617,6616,140425,56210
5618,6617,140450,56220
5619,6618,140475,56230
5620,6619,140500,56240
5621,6620,140525,56250
5622,6621,140550,56260
5623,6622,140575,56270
5624,6623,140600,56280
5625,6624,140625,56290
5626,6625,140650,56300
5627,6626,140675,56310
5628,6627,140700,56320
5629,6628,140725,56330
5630,6629,140750,56340
5631,6630,140775,56350
5632,6631,140800,56360
5633,6632,140825,56370
5634,6633,140850,56380
5635,6634,140875,56390
5636,6635,140900,56400
5637,6636,140925,56410
5638,6637,140950,56420
5639,6638,140975,56430
5640,6639,141000,56440
5641,6640,141025,56450
5642,6641,141050,56460
5643,6642,141075,56470
5644,6643,141100,56480
5645,6644,141125,56490
5646,6645,141150,56500
5647,6646,141175,56510
5648,6647,141200,56520
5649,6648,141225,56530
5650,6649,141250,56540
5651,6650,141275,56550
5652,6651,141300,56560
5653,6652,141325,56570
5654,6653,141350,56580
5655,6654,141375,56590
5656,6655,141400,56600
5657,6656,141425,56610
5658,6657,141450,56620
5659,6658,141475,56630
5660,6659,141500,56640
5661,6660,141525,56650
5662,6661,141550,56660
5663,6662,141575,56670
5664,6663,141600,56680
5665,6664,141625,56690
5666,6665,141650,56700
5667,6666,141675,56710
5668,6667,141700,56720
5669,6668,141725,56730
5670,6669,141750,56740
5671,6670,141775,56750
5672,6671,141800,56760
5673,6672,141825,56770
5674,6673,141850,56780
5675,6674,141875,56790
5676,6675,141900,56800
5677,6676,141925,56810
5678,6677,141950,56820
5679,6678,141975,56830
5680,6679,142000,56840
5681,6680,142025,56850
5682,6681,142050,56860
5683,6682,142075,56870
5684,6683,142100,56880
5685,6684,142125,56890
5686,6685,142150,56900
5687,6686,142175,56910
5688,6687,142200,56920
5689,6688,142225,56930
5690,6689,142250,56940
5691,6690,142275,56950
5692,6691,142300,56960
5693,6692,142325,56970
5694,6693,142350,56980
5695,6694,142375,56990
5696,6695,142400,57000
5697,6696,142425,57010
5698,6697,142450,57020
5699,6698,142475,57030
5700,6699,142500,57040
5701,6700,142525,57050
5702,6701,142550,57060
5703,6702,142575,57070
5704,6703,142600,57080
5705,6704,142625,57090
5706,6705,142650,57100
5707,6706,142675,57110
5708,6707,142700,57120
5709,6708,142725,57130
5710,6709,142750,57140
5711,6710,142775,57150
5712,6711,142800,57160
5713,6712,142825,57170
5714,6713,142850,57180
5715,6714,142875,57190
5716,6715,142900,57200
5717,6716,142925,57210
5718,6717,142950,57220
5719,6718,142975,57230
5720,6719,143000,57240
5721,6720,143025,57250
5722,6721,143050,57260
5723,6722,143075,57270
5724,6723,143100,57280
5725,6724,143125,57290
5726,6725,143150,57300
5727,6726,143175,57310
5728,6727,143200,57320
5729,6728,143225,57330
5730,6729,143250,57340
5731,6730,143275,57350
5732,6731,143300,57360
5733,6732,143325,57370
5734,6733,143350,57380
5735,6734,143375,57390
5736,6735,143400,57400
5737,6736,143425,57410
5738,6737,143450,57420
5739,6738,143475,57430
5740,6739,143500,57440
5741,6740,143525,57450
5742,6741,143550,57460
5743,6742,143575,57470
5744,6743,143600,57480
5745,6744,143625,57490
5746,6745,143650,57500
5747,6746,143675,57510
5748,6747,143700,57520
5749,6748,143725,57530
5750,6749,143750,57540
5751,6750,143775,57550
5752,6751,143800,57560
5753,6752,143825,57570
5754,6753,143850,57580
5755,6754,143875,57590
5756,6755,143900,57600
5757,6756,143925,57610
5758,6757,143950,57620
5759,6758,143975,57630
5760,6759,144000,57640
5761,6760,144025,57650
5762,6761,144050,57660
5763,6762,144075,57670
5764,6763,144100,57680
5765,6764,144125,57690
5766,6765,144150,57700
5767,6766,144175,57710
5768,6767,144200,57720
5769,6768,144225,57730
5770,6769,144250,57740
5771,6770,144275,57750
5772,6771,144300,57760
5773,6772,144325,57770
5774,6773,144350,57780
5775,6774,144375,57790
5776,6775,144400,57800
5777,6776,144425,57810
5778,6777,144450,57820
5779,6778,144475,57830
5780,6779,144500,57840
5781,6780,144525,57850
5782,6781,144550,57860
5783,6782,144575,57870
5784,6783,144600,57880
5785,6784,144625,57890
5786,6785,144650,57900
5787,6786,144675,57910
5788,6787,144700,57920
5789,6788,144725,57930
5790,6789,144750,57940
5791,6790,144775,57950
5792,6791,144800,57960
5793,6792,144825,57970
5794,6793,144850,57980
5795,6794,144875,57990
5796,6795,144900,58000
5797,6796,144925,58010
5798,6797,144950,58020
5799,6798,144975,58030
5800,6799,145000,58040
5801,6800,145025,58050
5802,6801,145050,58060
5803,6802,145075,58070
5804,6803,145100,58080
5805,6804,145125,58090
5806,6805,145150,58100
5807,6806,145175,58110
5808,6807,145200,58120
5809,6808,145225,58130
5810,6809,145250,58140
5811,6810,145275,58150
5812,6811,145300,58160
5813,6812,145325,58170
5814,6813,145350,58180
5815,6814,145375,58190
5816,6815,145400,58200
5817,6816,145425,58210
5818,6817,145450,58220
5819,6818,145475,58230
5820,6819,145500,58240
5821,6820,145525,58250
5822,6821,145550,58260
5823,6822,145575,58270
5824,6823,145600,58280
5825,6824,145625,58290
5826,6825,145650,58300
5827,6826,145675,58310
5828,6827,145700,58320
5829,6828,145725,58330
5830,6829,145750,58340
5831,6830,145775,58350
5832,6831,145800,58360
5833,6832,145825,58370
5834,6833,145850,58380
5835,6834,145875,58390
5836,6835,145900,58400
5837,6836,145925,58410
5838,6837,145950,58420
5839,6838,145975,58430
5840,6839,146000,58440
5841,6840,146025,58450
5842,6841,146050,58460
5843,6842,146075,58470
5844,6843,146100,58480
5845,6844,146125,58490
5846,6845,146150,58500
5847,6846,146175,58510
5848,6847,146200,58520
5849,6848,146225,58530
5850,6849,146250,58540
5851,6850,146275,58550
5852,6851,146300,58560
5853,6852,146325,58570
5854,6853,146350,58580
5855,6854,146375,58590
5856,6855,146400,58600
5857,6856,146425,58610
5858,6857,146450,58620
5859,6858,146475,58630
5860,6859,146500,58640
5861,6860,146525,58650
5862,6861,146550,58660
5863,6862,146575,58670
5864,6863,146600,58680
5865,6864,146625,58690
5866,6865,146650,58700
5867,6866,146675,58710
5868,6867,146700,58720
5869,6868,146725,58730
5870,6869,146750,58740
5871,6870,146775,58750
5872,6871,146800,58760
5873,6872,146825,58770
5874,6873,146850,58780
5875,6874,146875,58790
5876,6875,146900,58800
5877,6876,146925,58810
5878,6877,146950,58820
5879,6878,146975,58830
5880,6879,147000,58840
5881,6880,147025,58850
5882,6881,147050,58860
5883,6882,147075,58870
5884,6883,147100,58880
5885,6884,147125,58890
5886,6885,147150,58900
5887,6886,147175,58910
5888,6887,147200,58920
5889,6888,147225,58930
5890,6889,147250,58940
5891,6890,147275,58950
5892,6891,147300,58960
5893,6892,147325,58970
5894,6893,147350,58980
5895,6894,147375,58990
5896,6895,147400,59000
5897,6896,147425,59010
5898,6897,147450,59020
5899,6898,147475,59030
5900,6899,147500,59040
5901,6900,147525,59050
5902,6901,147550,59060
5903,6902,147575,59070
5904,6903,147600,59080
5905,6904,147625,59090
5906,6905,147650,59100
5907,6906,147675,59110
5908,6907,147700,59120
5909,6908,147725,59130
5910,6909,147750,59140
5911,6910,147775,59150
5912,6911,147800,59160
5913,6912,147825,59170
5914,6913,147850,59180
5915,6914,147875,59190
5916,6915,147900,59200
5917,6916,147925,59210
5918,6917,147950,59220
5919,6918,147975,59230
5920,6919,148000,59240
5921,6920,148025,59250
5922,6921,148050,59260
5923,6922,148075,59270
5924,6923,148100,59280
5925,6924,148125,59290
5926,6925,148150,59300
5927,6926,148175,59310
5928,6927,148200,59320
5929,6928,148225,59330
5930,6929,148250,59340
5931,6930,148275,59350
5932,6931,148300,59360
5933,6932,148325,59370
5934,6933,148350,59380
5935,6934,148375,59390
5936,6935,148400,59400
5937,6936,148425,59410
5938,6937,148450,59420
5939,6938,148475,59430
5940,6939,148500,59440
5941,6940,148525,59450
5942,6941,148550,59460
5943,6942,148575,59470
5944,6943,148600,59480
5945,6944,148625,59490
5946,6945,148650,59500
5947,6946,148675,59510
5948,6947,148700,59520
5949,6948,148725,59530
5950,6949,148750,59540
5951,6950,148775,59550
5952,6951,148800,59560
5953,6952,148825,59570
5954,6953,148850,59580
5955,6954,148875,59590
5956,6955,148900,59600
5957,6956,148925,59610
5958,6957,148950,59620
5959,6958,148975,59630
5960,6959,149000,59640
5961,6960,149025,59650
5962,6961,149050,59660
5963,6962,149075,59670
5964,6963,149100,59680
5965,6964,149125,59690
5966,6965,149150,59700
5967,6966,149175,59710
5968,6967,149200,59720
5969,6968,149225,59730
5970,6969,149250,59740
5971,6970,149275,59750
5972,6971,149300,59760
5973,6972,149325,59770
5974,6973,149350,59780
5975,6974,149375,59790
5976,6975,149400,59800
5977,6976,149425,59810
5978,6977,149450,59820
5979,6978,149475,59830
5980,6979,149500,59840
5981,6980,149525,59850
5982,6981,149550,59860
5983,6982,149575,59870
5984,6983,149600,59880
5985,6984,149625,59890
5986,6985,149650,59900
5987,6986,149675,59910
5988,6987,149700,59920
5989,6988,149725,59930
5990,6989,149750,59940
5991,6990,149775,59950
5992,6991,149800,59960
5993,6992,149825,59970
5994,6993,149850,59980
5995,6994,149875,59990
5996,6995,149900,60000
5997,6996,149925,60010
5998,6997,149950,60020
5999,6998,149975,60030
6000,6999,150000,60040
6001,7000,150025,60050
6002,7001,150050,60060
6003,7002,150075,60070
6004,7003,150100,60080
6005,7004,150125,60090
6006,7005,150150,60100
6007,7006,150175,60110
6008,7007,150200,60120
6009,7008,150225,60130
6010,7009,150250,60140
6011,7010,150275,60150
6012,7011,150300,60160
6013,7012,150325,60170
6014,7013,150350,60180
6015,7014,150375,60190
6016,7015,150400,60200
6017,7016,150425,60210
6018,7017,150450,60220
6019,7018,150475,60230
6020,7019,150500,60240
6021,7020,150525,60250
6022,7021,150550,60260
6023,7022,150575,60270
6024,7023,150600,60280
6025,7024,150625,60290
6026,7025,150650,60300
6027,7026,150675,60310
6028,7027,150700,60320
6029,7028,150725,60330
6030,7029,150750,60340
6031,7030,150775,60350
6032,7031,150800,60360
6033,7032,150825,60370
6034,7033,150850,60380
6035,7034,150875,60390
6036,7035,150900,60400
6037,7036,150925,60410
6038,7037,150950,60420
6039,7038,150975,60430
6040,7039,151000,60440
6041,7040,151025,60450
6042,7041,151050,60460
6043,7042,151075,60470
6044,7043,151100,60480
6045,7044,151125,60490
6046,7045,151150,60500
6047,7046,151175,60510
6048,7047,151200,60520
6049,7048,151225,60530
6050,7049,151250,60540
6051,7050,151275,60550
6052,7051,151300,60560
6053,7052,151325,60570
6054,7053,151350,60580
6055,7054,151375,60590
6056,7055,151400,60600
6057,7056,151425,60610
6058,7057,151450,60620
6059,7058,151475,60630
6060,7059,151500,60640
6061,7060,151525,60650
6062,7061,151550,60660
6063,7062,151575,60670
6064,7063,151600,60680
6065,7064,151625,60690
6066,7065,151650,60700
6067,7066,151675,60710
6068,7067,151700,60720
6069,7068,151725,60730
6070,7069,151750,60740
6071,7070,151775,60750
6072,7071,151800,60760
6073,7072,151825,60770
6074,7073,151850,60780
6075,7074,151875,60790
6076,7075,151900,60800
6077,7076,151925,60810
6078,7077,151950,60820
6079,7078,151975,60830
6080,7079,152000,60840
6081,7080,152025,60850
6082,7081,152050,60860
6083,7082,152075,60870
6084,7083,152100,60880
6085,7084,152125,60890
6086,7085,152150,60900
6087,7086,152175,60910
6088,7087,152200,60920
6089,7088,152225,60930
6090,7089,152250,60940
6091,7090,152275,60950
6092,7091,152300,60960
6093,7092,152325,60970
6094,7093,152350,60980
6095,7094,152375,60990
6096,7095,152400,61000
6097,7096,152425,61010
6098,7097,152450,61020
6099,7098,152475,61030
6100,7099,152500,61040
6101,7100,152525,61050
6102,7101,152550,61060
6103,7102,152575,61070
6104,7103,152600,61080
6105,7104,152625,61090
6106,7105,152650,61100
6107,7106,152675,61110
6108,7107,152700,61120
6109,7108,152725,61130
6110,7109,152750,61140
6111,7110,152775,61150
6112,7111,152800,61160
6113,7112,152825,61170
6114,7113,152850,61180
6115,7114,152875,61190
6116,7115,152900,61200
6117,7116,152925,61210
6118,7117,152950,61220
6119,7118,152975,61230
6120,7119,153000,61240
6121,7120,153025,61250
6122,7121,153050,61260
6123,7122,153075,61270
6124,7123,153100,61280
6125,7124,153125,61290
6126,7125,153150,61300
6127,7126,153175,61310
6128,7127,153200,61320
6129,7128,153225,61330
6130,7129,153250,61340
6131,7130,153275,61350
6132,7131,153300,61360
6133,7132,153325,61370
6134,7133,153350,61380
6135,7134,153375,61390
6136,7135,153400,61400
6137,7136,153425,61410
6138,7137,153450,61420
6139,7138,153475,61430
6140,7139,153500,61440
6141,7140,153525,61450
6142,7141,153550,61460
6143,7142,153575,61470
6144,7143,153600,61480
6145,7144,153625,61490
6146,7145,153650,61500
6147,7146,153675,61510
6148,7147,153700,61520
6149,7148,153725,61530
6150,7149,153750,61540
6151,7150,153775,61550
6152,7151,153800,61560
6153,7152,153825,61570
6154,7153,153850,61580
6155,7154,153875,61590
6156,7155,153900,61600
6157,7156,153925,61610
6158,7157,153950,61620
6159,7158,153975,61630
6160,7159,154000,61640
6161,7160,154025,61650
6162,7161,154050,61660
6163,7162,154075,61670
6164,7163,154100,61680
6165,7164,154125,61690
6166,7165,154150,61700
6167,7166,154175,61710
6168,7167,154200,61720
6169,7168,154225,61730
6170,7169,154250,61740
6171,7170,154275,61750
6172,7171,154300,61760
6173,7172,154325,61770
6174,7173,154350,61780
6175,7174,154375,61790
6176,7175,154400,61800
6177,7176,154425,61810
6178,7177,154450,61820
6179,7178,154475,61830
6180,7179,154500,61840
6181,7180,154525,61850
6182,7181,154550,61860
6183,7182,154575,61870
6184,7183,154600,61880
6185,7184,154625,61890
6186,7185,154650,61900
6187,7186,154675,61910
6188,7187,154700,61920
6189,7188,154725,61930
6190,7189,154750,61940
6191,7190,154775,61950
6192,7191,154800,61960
6193,7192,154825,61970
6194,7193,154850,61980
6195,7194,154875,61990
6196,7195,154900,62000
6197,7196,154925,62010
6198,7197,154950,62020
6199,7198,154975,62030
6200,7199,155000,62040
6201,7200,155025,62050
6202,7201,155050,62060
6203,7202,155075,62070
6204,7203,155100,62080
6205,7204,155125,62090
6206,7205,155150,62100
6207,7206,155175,62110
6208,7207,155200,62120
6209,7208,155225,62130
6210,7209,155250,62140
6211,7210,155275,62150
6212,7211,155300,62160
6213,7212,155325,62170
6214,7213,155350,62180
6215,7214,155375,62190
6216,7215,155400,62200
6217,7216,155425,62210
6218,7217,155450,62220
6219,7218,155475,62230
6220,7219,155500,62240
6221,7220,155525,62250
6222,7221,155550,62260
6223,7222,155575,62270
6224,7223,155600,62280
6225,7224,155625,62290
6226,7225,155650,62300
6227,7226,155675,62310
6228,7227,155700,62320
6229,7228,155725,62330
6230,7229,155750,62340
6231,7230,155775,62350
6232,7231,155800,62360
6233,7232,155825,62370
6234,7233,155850,62380
6235,7234,155875,62390
6236,7235,155900,62400
6237,7236,155925,62410
6238,7237,155950,62420
6239,7238,155975,62430
6240,7239,156000,62440
6241,7240,156025,62450
6242,7241,156050,62460
6243,7242,156075,62470
6244,7243,156100,62480
6245,7244,156125,62490
6246,7245,156150,62500
6247,7246,156175,62510
6248,7247,156200,62520
6249,7248,156225,62530
6250,7249,156250,62540
6251,7250,156275,62550
6252,7251,156300,62560
6253,7252,156325,62570
6254,7253,156350,62580
6255,7254,156375,62590
6256,7255,156400,62600
6257,7256,156425,62610
6258,7257,156450,62620
6259,7258,156475,62630
6260,7259,156500,62640
6261,7260,156525,62650
6262,7261,156550,62660
6263,7262,156575,62670
6264,7263,156600,62680
6265,7264,156625,62690
6266,7265,156650,62700
6267,7266,156675,62710
6268,7267,156700,62720
6269,7268,156725,62730
6270,7269,156750,62740
6271,7270,156775,62750
6272,7271,156800,62760
6273,7272,156825,62770
6274,7273,156850,62780
6275,7274,156875,62790
6276,7275,156900,62800
6277,7276,156925,62810
6278,7277,156950,62820
6279,7278,156975,62830
6280,7279,157000,62840
6281,7280,157025,62850
6282,7281,157050,62860
6283,7282,157075,62870
6284,7283,157100,62880
6285,7284,157125,62890
6286,7285,157150,62900
6287,7286,157175,62910
6288,7287,157200,62920
6289,7288,157225,62930
6290,7289,157250,62940
6291,7290,157275,62950
6292,7291,157300,62960
6293,7292,157325,62970
6294,7293,157350,62980
6295,7294,157375,62990
6296,7295,157400,63000
6297,7296,157425,63010
6298,7297,157450,63020
6299,7298,157475,63030
6300,7299,157500,63040
6301,7300,157525,63050
6302,7301,157550,63060
6303,7302,157575,63070
6304,7303,157600,63080
6305,7304,157625,63090
6306,7305,157650,63100
6307,7306,157675,63110
6308,7307,157700,63120
6309,7308,157725,63130
6310,7309,157750,63140
6311,7310,157775,63150
6312,7311,157800,63160
6313,7312,157825,63170
6314,7313,157850,63180
6315,7314,157875,63190
6316,7315,157900,63200
6317,7316,157925,63210
6318,7317,157950,63220
6319,7318,157975,63230
6320,7319,158000,63240
6321,7320,158025,63250
6322,7321,158050,63260
6323,7322,158075,63270
6324,7323,158100,63280
6325,7324,158125,63290
6326,7325,158150,63300
6327,7326,158175,63310
6328,7327,158200,63320
6329,7328,158225,63330
6330,7329,158250,63340
6331,7330,158275,63350
6332,7331,158300,63360
6333,7332,158325,63370
6334,7333,158350,63380
6335,7334,158375,63390
6336,7335,158400,63400
6337,7336,158425,63410
6338,7337,158450,63420
6339,7338,158475,63430
6340,7339,158500,63440
6341,7340,158525,63450
6342,7341,158550,63460
6343,7342,158575,63470
6344,7343,158600,63480
6345,7344,158625,63490
6346,7345,158650,63500
6347,7346,158675,63510
6348,7347,158700,63520
6349,7348,158725,63530
6350,7349,158750,63540
6351,7350,158775,63550
6352,7351,158800,63560
6353,7352,158825,63570
6354,7353,158850,63580
6355,7354,158875,63590
6356,7355,158900,63600
6357,7356,158925,63610
6358,7357,158950,63620
6359,7358,158975,63630
6360,7359,159000,63640
6361,7360,159025,63650
6362,7361,159050,63660
6363,7362,159075,63670
6364,7363,159100,63680
6365,7364,159125,63690
6366,7365,159150,63700
6367,7366,159175,63710
6368,7367,159200,63720
6369,7368,159225,63730
6370,7369,159250,63740
6371,7370,159275,63750
6372,7371,159300,63760
6373,7372,159325,63770
6374,7373,159350,63780
6375,7374,159375,63790
6376,7375,159400,63800
6377,7376,159425,63810
6378,7377,159450,63820
6379,7378,159475,63830
6380,7379,159500,63840
6381,7380,159525,63850
6382,7381,159550,63860
6383,7382,159575,63870
6384,7383,159600,63880
6385,7384,159625,63890
6386,7385,159650,63900
6387,7386,159675,63910
6388,7387,159700,63920
6389,7388,159725,63930
6390,7389,159750,63940
6391,7390,159775,63950
6392,7391,159800,63960
6393,7392,159825,63970
6394,7393,159850,63980
6395,7394,159875,63990
6396,7395,159900,64000
6397,7396,159925,64010
6398,7397,159950,64020
6399,7398,159975,64030
6400,7399,160000,64040
6401,7400,160025,64050
6402,7401,160050,64060
6403,7402,160075,64070
6404,7403,160100,64080
6405,7404,160125,64090
6406,7405,160150,64100
6407,7406,160175,64110
6408,7407,160200,64120
6409,7408,160225,64130
6410,7409,160250,64140
6411,7410,160275,64150
6412,7411,160300,64160
6413,7412,160325,64170
6414,7413,160350,64180
6415,7414,160375,64190
6416,7415,160400,64200
6417,7416,160425,64210
6418,7417,160450,64220
6419,7418,160475,64230
6420,7419,160500,64240
6421,7420,160525,64250
6422,7421,160550,64260
6423,7422,160575,64270
6424,7423,160600,64280
6425,7424,160625,64290
6426,7425,160650,64300
6427,7426,160675,64310
6428,7427,160700,64320
6429,7428,160725,64330
6430,7429,160750,64340
6431,7430,160775,64350
6432,7431,160800,64360
6433,7432,160825,64370
6434,7433,160850,64380
6435,7434,160875,64390
6436,7435,160900,64400
6437,7436,160925,64410
6438,7437,160950,64420
6439,7438,160975,64430
6440,7439,161000,64440
6441,7440,161025,64450
6442,7441,161050,64460
6443,7442,161075,64470
6444,7443,161100,64480
6445,7444,161125,64490
6446,7445,161150,64500
6447,7446,161175,64510
6448,7447,161200,64520
6449,7448,161225,64530
6450,7449,161250,64540
6451,7450,161275,64550
6452,7451,161300,64560
6453,7452,161325,64570
6454,7453,161350,64580
6455,7454,161375,64590
6456,7455,161400,64600
6457,7456,161425,64610
6458,7457,161450,64620
6459,7458,161475,64630
6460,7459,161500,64640
6461,7460,161525,64650
6462,7461,161550,64660
6463,7462,161575,64670
6464,7463,161600,64680
6465,7464,161625,64690
6466,7465,161650,64700
6467,7466,161675,64710
6468,7467,161700,64720
6469,7468,161725,64730
6470,7469,161750,64740
6471,7470,161775,64750
6472,7471,161800,64760
6473,7472,161825,64770
6474,7473,161850,64780
6475,7474,161875,64790
6476,7475,161900,64800
6477,7476,161925,64810
6478,7477,161950,64820
6479,7478,161975,64830
6480,7479,162000,64840
6481,7480,162025,64850
6482,7481,162050,64860
6483,7482,162075,64870
6484,7483,162100,64880
6485,7484,162125,64890
6486,7485,162150,64900
6487,7486,162175,64910
6488,7487,162200,64920
6489,7488,162225,64930
6490,7489,162250,64940
6491,7490,162275,64950
6492,7491,162300,64960
6493,7492,162325,64970
6494,7493,162350,64980
6495,7494,162375,64990
6496,7495,162400,65000
6497,7496,162425,65010
6498,7497,162450,65020
6499,7498,162475,65030
6500,7499,162500,65040
6501,7500,162525,65050
6502,7501,162550,65060
6503,7502,162575,65070
6504,7503,162600,65080
6505,7504,162625,65090
6506,7505,162650,65100
6507,7506,162675,65110
6508,7507,162700,65120
6509,7508,162725,65130
6510,7509,162750,65140
6511,7510,162775,65150
6512,7511,162800,65160
6513,7512,162825,65170
